station_abbr;reference_timestamp;ths200y0;ths2dyyn;ths2dyyx;th9120yv;th91dnyv;th91dxyv;pva2hsy0;pv9120yv;rhsdryyx;phsstay0;ph9120yv;rhs001yx;fhs010y0;fh9120yv;rhs150y0;rh9120yv;ghs000y0;gh9120yv;shs000y0;sh9120yv;xhs000y0;xhs00oy0;xhs012y0;rhs001y0;thl200yn;thl200yx;ths00ny0;ths25xy0;ths00xy0;ths20ny0;ths30xy0;ths35xy0
SIA;01.01.1906 00:00;0.7;-5.5;6.3;-1.8;-2.6;-1.4;;;;;;;;;876.2;88;;;;;;;;;;;;;;;;
SIA;01.01.1907 00:00;1.3;-4.8;6.1;-1.2;-1.9;-1.6;;;;;;;;;907.6;91;;;;;;;;;;;;;;;;
SIA;01.01.1908 00:00;0.7;-5.4;6.4;-1.8;-2.5;-1.3;;;;;;;;;957.7;96;;;;;;;;;;;;;;;;
SIA;01.01.1909 00:00;0.5;-5.4;5.7;-2;-2.5;-2;;;;;;;;;924.8;93;;;;;;;;;;;;;;;;
SIA;01.01.1910 00:00;0.6;-5;5.8;-1.9;-2.1;-1.9;;;;;;;;;1053.4;106;;;;;;;;;;;;;;;;
SIA;01.01.1911 00:00;1.4;-4.8;6.9;-1.1;-1.9;-0.8;;;;;;;;;1194.4;120;;;;;;;;;;;;;;;;
SIA;01.01.1912 00:00;0.7;-5.2;6.1;-1.8;-2.3;-1.6;;;;;;;;;953.5;96;;;;;;;;;;;;;;;;
SIA;01.01.1913 00:00;1.3;-4.7;6.6;-1.2;-1.8;-1.1;;;;;;;;;938.1;94;;;;;;;;;;;;;;;;
SIA;01.01.1914 00:00;1;-4.9;6.3;-1.5;-2;-1.4;;;;;;;;;990.2;100;;;;;;;;;;;;;;;;
SIA;01.01.1915 00:00;0.9;-5.4;;-1.6;-2.5;;;;;;;;;;985.2;99;;;;;;;;;;;;;;;;
SIA;01.01.1916 00:00;1.2;-4.1;;-1.3;-1.2;;;;;;;;;;1477.9;149;;;;;;;;;;;;;;;;
SIA;01.01.1917 00:00;0.1;-5.7;;-2.4;-2.8;;;;;;;;;;1143.5;115;;;;;;;;;;;;;;;;
SIA;01.01.1918 00:00;1;-4.7;;-1.5;-1.8;;;;;;;;;;891.2;90;;;;;;;;;;;;;;;;
SIA;01.01.1919 00:00;0;-5.9;;-2.5;-3;;;;;;;;;;997;100;;;;;;;;;;;;;;;;
SIA;01.01.1920 00:00;1.9;-3.5;;-0.6;-0.6;;;;;;;;;;1145.6;115;;;;;;;;;;;;;;;;
SIA;01.01.1921 00:00;2;-3.9;;-0.5;-1;;;;;;;;;;510.4;51;;;;;;;;;;;;;;;;
SIA;01.01.1922 00:00;0.8;-4.9;;-1.7;-2;;;;;;;;;;1245;125;;;;;;;;;;;;;;;;
SIA;01.01.1923 00:00;1.4;-4.4;;-1.1;-1.5;;;;;;;;;;909.3;91;;;;;;;;;;;;;;;;
SIA;01.01.1924 00:00;1.1;-4.5;;-1.4;-1.6;;;;;;;;;;975.6;98;;;;;;;;;;;;;;;;
SIA;01.01.1925 00:00;0.9;-5;;-1.6;-2.1;;;;;;;;;;873.6;88;;;;;;;;;;;;;;;;
SIA;01.01.1926 00:00;1.8;-4;;-0.7;-1.1;;;;;;;;;;1323.3;133;;;;;;;;;;;;;;;;
SIA;01.01.1927 00:00;1.7;-4.7;;-0.8;-1.8;;;;;;;;;;1211.5;122;;;;;;;;;;;;;;;;
SIA;01.01.1928 00:00;1.6;-4.7;;-0.9;-1.8;;;;;;;;;;1025.3;103;;;;;;;;;;;;;;;;
SIA;01.01.1929 00:00;1;-5.1;;-1.5;-2.2;;;;;;;;;;738.4;74;;;;;;;;;;;;;;;;
SIA;01.01.1930 00:00;1.6;-4.2;;-0.9;-1.3;;;;;;;;;;764.1;77;;;;;;;;;;;;;;;;
SIA;01.01.1931 00:00;0.8;-4.6;;-1.7;-1.7;;;;;;;;;;1110.1;112;;;;;;;;;;;;;;;;
SIA;01.01.1932 00:00;1.1;-5.2;;-1.4;-2.3;;;;;;;;;;754.3;76;;;;;;;;;;;;;;;;
SIA;01.01.1933 00:00;0.7;-5.6;;-1.8;-2.7;;;;;;;;;;894.8;90;;;;;;;;;;;;;;;;
SIA;01.01.1934 00:00;1.7;-4.4;;-0.8;-1.5;;;;;;;;;;1004.5;101;;;;;;;;;;;;;;;;
SIA;01.01.1935 00:00;0.8;-4.7;;-1.7;-1.8;;;;;;;;;;1058.7;107;;;;;;;;;;;;;;;;
